-14.8253	1.90425
-2.23617	-9.2422
-4.25956	0.378522
-1.10897	-0.624663
-2.64631	-1.19298
-0.35609	0.677412
5.99508	-2.51535
1.45234	0.194606
6.35124	5.65332
1.85361	-2.68281
-2.11996	0.0358308
-4.21664	3.60958
8.56583	10.7658
11.5262	-11.7052
-11.7767	-4.19368
-3.39377	-7.1728
-9.89407	-7.32223
-6.1386	-5.29006
-9.85007	-4.47715
-1.99233	-10.3457
-6.73329	-2.5808
4.47717	1.81611
1.75034	2.70247
4.43643	-8.39583
4.54973	1.31957
-2.99414	0.150226
4.93412	4.83155
6.19058	-12.598
-13.1241	-4.65605
-2.44645	-9.6907
-9.729	-9.51519
-9.40493	-2.41536
-4.59047	-9.0622
-11.8787	-3.63332
-2.7405	-2.96726
-3.62674	-0.659351
-0.389091	5.75089
3.16541	-2.45471
-3.09728	-2.64594
-2.35142	0.654655
1.37233	2.9521
6.45972	-13.8133
-13.2655	-4.84893
-5.40079	-6.34803
-7.97082	-8.38623
-8.0952	-7.62736
-0.55385	-0.911441
-3.05636	1.87688
-5.13988	1.61237
-0.901001	5.83501
4.36032	-3.62571
-9.00294	-9.98907
-2.27197	-8.28237
-8.10778	-1.11103
0.902762	0.621566
-3.05013	-17.5042
-14.946	-5.57346
-8.16651	-7.53017
-2.15099	-3.04451
0.835889	-0.598339
-5.66752	-5.79372
-4.00722	3.18607
-1.03722	-3.50519
0.0803197	-5.69997
5.2194	-0.706035
1.37743	-1.38394
0.620677	-4.12126
-0.86682	1.51904
-3.09957	-1.01666
-1.80087	-15.3506
-16.1423	-2.79419
-1.58454	-0.569317
1.498	-1.37439
-1.19665	-2.18243
-6.79359	-10.6696
-4.96251	-0.109313
4.61295	10.3559
0.270579	-1.02499
-6.2489	1.09209
-2.58771	4.34713
8.06495	4.38174
7.33612	-2.73018
-2.51012	-3.43186
-9.88104	-14.2946
-14.7846	-4.25097
-2.73214	1.54665
0.64694	-6.18092
-5.62101	-1.75857
1.14209	-2.55136
-4.11976	-4.27788
-6.19971	-2.60073
0.996384	2.71474
-4.41973	-4.6692
2.59421	-3.76536
1.06747	2.06216
-1.80946	-1.10351
-15.9173	-0.202101
-0.926792	-5.04861
-0.354664	3.09632
0.871174	-2.30705
-4.40222	-1.56085
4.02281	2.99777
-6.24674	-4.87719
-2.24484	0.993057
5.11798	0.875527
-0.325736	-3.08896
-8.3816	-4.44799
-1.92082	-3.98344
-1.05247	-2.9698
3.82015	-15.2143
-13.3441	-7.40467
-5.41692	-9.56263
-9.74387	-4.55389
-3.16743	2.40946
-0.616913	-6.41355
-9.66563	-7.18402
-8.45303	-1.48068
-6.19606	-4.40564
4.1467	-0.945897
-1.54463	-2.06228
-4.81093	-8.08103
5.1588	5.4137
1.96434	7.80089
-0.34238	-16.748
-16.1485	-4.31577
-5.27635	-9.10737
-8.55063	-3.66837
-3.09821	-7.66618
-4.35215	-13.7227
-12.4692	-5.51466
-4.73743	-1.5699
1.00997	-2.15522
0.724398	-1.14549
0.0994441	-6.18742
-4.57771	-4.92891
-2.33988	2.09763
-2.78308	4.11523
6.36049	-14.1716
-12.0742	-4.51823
-3.82914	-8.43789
-8.49261	-4.60511
1.97564	4.29712
-2.2715	-7.54771
-9.10083	-2.30082
-4.50261	-0.225842
3.23391	11.4669
9.8257	3.08376
-1.80758	-5.15886
-3.39004	-0.936419
-1.35599	-4.53742
0.0658047	3.15035
-0.264124	-10.9928
-15.9643	-3.49663
-3.44261	-9.8387
-1.64634	2.59973
6.91253	1.50609
1.70462	-4.49238
-0.942344	-1.19248
5.16316	2.40798
-2.17033	-3.43156
3.83423	3.78866
5.29899	-1.06112
-5.42325	-0.98054
-4.01858	3.35979
5.85065	2.48796
-2.5459	-16.0173
-19.1664	-3.26669
-2.31551	-1.96145
-6.43204	-3.47539
-1.90176	-4.18731
-3.88304	-14.6517
-12.4372	-1.96937
-6.50023	0.467059
0.137448	4.94147
1.69597	1.66386
3.47658	-3.30566
-3.90829	-3.71658
-6.48522	-4.42257
0.273604	-1.78804
1.96206	-11.3091
-15.951	-1.96207
-1.65237	-2.2868
-2.35408	-0.763129
-2.59355	2.43985
6.20247	-5.79669
-5.53762	-1.33394
-7.6333	-4.02017
-1.08595	-1.20802
1.10849	-1.62936
-5.10435	1.98328
1.74126	5.7587
-2.57987	-8.58843
-4.26089	3.34328
5.94593	-16.0436
-13.265	-3.25786
-5.13033	-7.99252
-10.9145	-7.07687
-6.72792	-0.757422
-6.0618	-5.19088
1.9023	9.27031
9.18766	13.0034
-16.2444	1.32109
-1.6873	-6.42469
-2.98426	1.57463
2.44852	-1.1045
1.08801	-0.416416
1.86674	7.28395
-8.05362	-1.30737
1.74135	3.49565
-0.141286	1.65688
1.12369	-1.94035
-0.886582	3.37414
1.528	-1.05479
2.08345	2.88233
0.996359	-17.8683
-16.6026	-2.25401
-5.45637	-4.66549
-5.93444	0.592821
-3.10153	-4.86676
-4.27864	-2.93261
2.2239	-4.60753
0.69037	0.968672
6.51135	5.49861
-0.973806	2.50104
-4.97746	0.241097
-4.57874	-2.88398
-2.69387	-3.81077
-5.69841	0.793522
-0.890931	-14.788
-15.6386	-5.53321
-9.62463	-8.36291
-6.60853	-1.28563
-4.05863	1.91687
-6.21532	-4.84879
-9.51316	-5.8481
-12.9582	-6.53527
-1.9236	4.66424
-2.21423	-5.61476
-1.76045	-3.40178
-6.15793	0.245961
2.51275	3.0893
2.8155	-3.11801
2.49259	-13.5668
-14.9315	-7.71848
-5.40863	-9.79317
-10.2514	-3.78782
-5.54643	2.19234
-1.05909	4.45318
1.13269	-10.159
-13.374	-6.56404
-3.83459	1.59039
4.97934	11.9251
-1.18859	-3.88693
7.37126	-0.320845
-2.10074	-2.51606
2.15589	-0.60523
-0.253897	-13.6356
-12.8735	-3.33005
-1.57534	-9.65981
-10.1713	-6.21862
-3.92739	-7.91241
-5.4244	1.59818
-2.07271	-5.83673
-6.30579	-10.809
-5.8462	1.12655
4.91359	6.59898
1.45098	0.365309
6.01326	2.89957
-3.48168	-5.09902
1.54725	3.76483
4.70655	-15.1821
-16.3507	0.277769
-3.91771	0.250739
-4.03279	-4.87891
-8.40894	-4.31449
-4.04898	-4.29716
-3.47396	-3.70912
-6.44091	2.57133
1.64806	6.28841
2.77945	12.4471
6.12981	2.18659
-4.2984	2.88108
2.24597	-0.119669
-16.2182	0.24146
2.07485	-0.972543
-3.30321	0.0816054
-1.77904	-3.48967
0.548647	-1.52323
-4.7197	0.164716
9.68849	3.80602
5.55726	4.44023
3.556	0.906476
0.267386	-1.79693
-1.52056	-1.26924
1.43229	-2.70104
0.643255	3.30204
1.20544	-16.4687
-15.4653	-2.83248
-1.14782	-5.48853
-6.31972	-0.866063
2.87486	-2.06568
-6.35408	-8.50704
-4.19579	-12.0865
-9.86494	3.77997
2.17346	3.38871
-1.01132	-4.40861
-3.74303	-9.00428
-6.44212	-0.247935
-1.93595	5.92456
-0.00700031	4.095
0.401731	-16.5294
-14.4347	-3.26807
-0.196944	-5.59379
-8.04297	-2.22752
2.46399	-2.31727
-9.43865	-10.2223
-13.1744	-1.37372
5.59511	-2.69288
-0.452414	-0.0808722
6.28606	1.33286
-2.37761	-2.11812
-0.113608	-1.17406
1.08909	0.786199
0.0887902	3.26087
6.41565	-11.4213
-14.0585	-1.35343
-2.50888	-7.15216
-5.83292	-0.205614
-0.394291	-6.95333
-7.21436	-11.7074
-1.63318	-9.48363
-4.98243	1.64055
3.86436	0.573803
1.43038	-1.57306
0.952721	-7.70909
-13.237	-10.7034
-6.94354	3.06477
-4.47563	-0.658581
-0.645309	-10.1636
-10.9006	-3.8121
-3.92915	-7.15331
-6.6387	-8.31981
-3.94781	-3.2798
-2.49661	0.551403
2.29263	4.20137
-4.68951	-8.04831
-3.06264	2.09639
6.04659	1.24812
6.09859	-0.81444
4.22418	2.2272
-0.884759	1.68537
1.3453	1.65935
1.73272	-17.4494
-15.7473	-2.92119
-5.7654	-10.206
-8.36549	1.07834
0.584795	-2.50587
1.07453	-8.36174
-2.30327	0.44093
3.94482	-0.163266
0.411656	4.4654
-0.212208	0.72984
3.86755	4.78378
10.8065	1.64132
-0.176426	0.919326
0.843037	-0.716104
4.65825	-12.8323
-13.2193	-6.30416
-6.07832	-5.77478
-5.143	0.072458
0.870995	0.213613
0.997391	-8.33185
-7.28528	-2.72657
3.51589	-5.0084
-4.01367	-3.5216
-0.404932	-1.59654
-5.3222	-4.97099
-1.72587	-8.58973
0.838341	5.77712
-0.665696	0.1461
3.71164	-16.969
-16.038	-4.08961
-3.57812	-4.74129
-6.98271	-6.84207
-4.04481	-3.63238
-4.4128	2.21851
1.62218	3.99562
-4.92929	-0.434056
5.99016	3.56666
4.35182	1.18397
-0.573542	4.46776
1.55474	1.76384
-3.75784	2.18994
-2.95684	-0.14434
1.89502	-16.7164
-15.846	-2.76842
-3.08907	-3.24395
-3.57753	-2.57246
-6.47234	1.4042
-5.34829	-0.862242
-6.09492	-2.94174
-0.804557	-1.9296
-1.48836	0.628252
3.22728	-1.05503
-2.58162	-6.43716
-6.928	1.51926
6.6771	7.56581
5.75378	2.31463
0.302067	-16.1925
-15.9205	-3.26642
-2.84024	-8.86054
-3.70194	1.26711
0.880088	-5.11719
-7.93871	-14.0718
-16.5104	-0.890663
-3.85897	-2.87496
-3.24555	3.01348
7.59463	-5.52112
-4.37945	-15.3402
-10.7053	-3.79818
-6.98945	0.297532
-1.78281	0.509804
-2.0996	-14.6888
-14.2712	-6.2334
-7.89591	-9.48024
-6.83971	0.820349
-1.6905	-0.779369
3.76377	3.0553
-0.223893	-1.36756
1.78747	-4.88767
1.49722	0.921635
-0.230002	2.15655
1.12137	-1.71478
5.28811	4.17656
-2.41159	0.440485
2.86359	-1.49279
1.42906	-15.4898
-15.0136	-7.86992
-4.31763	-8.91987
-9.61115	-2.17354
-0.55645	1.4308
2.54129	1.91376
-0.29762	-4.86325
-4.68938	-4.70775
-4.21879	-0.475974
-0.638892	-0.555466
-6.71037	-4.21199
-2.62381	-6.24893
-1.71429	0.0758175
3.10355	-0.579141
4.56107	-13.8393
-12.9524	-8.39282
-9.00216	-3.90522
-0.520185	-5.81837
-1.75923	-7.26472
-8.27814	-3.22193
-1.06022	-5.26043
-5.41467	-0.744248
2.88683	0.362142
-0.0704108	-4.4195
-12.8574	-7.26188
-2.13118	-0.175965
1.01348	2.64904
-4.71528	-1.3672
4.48695	-15.5029
-16.0755	-3.9542
-1.25825	-2.14569
-3.5582	-4.55794
0.333211	-2.5594
0.951519	1.9571
0.156564	4.55561
0.0639864	0.0722606
-14.4793	1.84156
-2.00417	-4.45194
-3.62936	2.31276
1.24581	0.405231
2.10724	-0.287472
-0.132659	3.04406
0.242566	2.42886
-1.07314	-6.1781
0.682898	6.47544
2.60969	-3.94054
-6.35605	-1.48098
-6.37507	2.1962
3.8071	10.1799
10.4934	-14.4461
-14.2039	-4.95316
-5.06637	-9.95078
-7.45603	-10.0468
-3.91443	-8.01211
4.04521	-6.85164
-4.651	0.274173
2.05732	-3.25087
-3.10101	-7.88879
-8.24047	-1.04902
0.358753	-3.73419
0.084269	0.480024
-5.4254	-0.224807
1.28348	2.2956
2.77663	-18.1264
-17.3004	-3.09481
-0.569679	-7.79929
-6.63066	3.54578
-1.11402	6.16333
-3.99783	-18.3732
-13.4107	-2.53113
-1.22433	-7.79211
-1.46623	-4.64553
-5.69624	-5.77436
-6.53472	0.483231
-4.24884	1.86844
0.0687182	4.63071
3.03425	1.32273
7.38972	-17.7192
-16.2663	-3.7338
-1.5343	-5.53288
-10.3352	-7.98035
-7.32021	-1.13348
1.04152	-2.37435
-2.03417	-8.7759
-4.33837	-2.51821
-2.42856	-2.30468
-1.80703	-6.14927
-5.58359	-2.70343
-6.65127	2.06937
-2.31235	2.05885
3.61818	-1.98077
2.21885	-15.6528
-17.32	-4.2777
0.0249029	-4.6999
-5.93583	5.39676
3.18119	-7.09511
-3.89201	-6.91412
-9.2184	-6.38621
-5.0393	-0.647326
-7.14996	2.37445
3.34894	-0.776558
-2.00302	-2.7817
-0.440005	1.90063
4.47618	2.72095
0.612249	0.408298
4.9067	-15.2802
-15.2697	-3.582
-2.21229	-2.37
-3.66375	1.10915
0.942276	-5.38906
-2.93246	-3.92743
-2.80542	-7.07692
-4.09471	0.438563
-4.92789	1.29412
-6.9693	0.860452
3.00319	-6.0337
-2.72595	-0.170131
0.588471	0.499166
0.0252048	-2.00875
0.892342	-17.3532
-17.7121	-0.141656
-2.96068	-6.96791
-5.30509	0.0897245
-2.68868	-1.70891
0.973085	6.0649
1.45126	2.35549
1.66023	-0.769296
1.82231	1.48089
-8.26457	-2.97756
-2.42319	-3.9778
-2.99863	-2.68198
6.80416	2.54112
-15.6596	-0.334092
-0.383246	-4.43883
-4.33023	1.31616
-1.45761	-0.92626
-4.31721	2.78197
-1.99762	6.56226
1.4825	6.82156
-2.28041	-1.88152
-8.11176	-5.15822
0.497352	-1.20821
0.492886	-0.547533
-2.10459	0.139711
2.42137	-0.386072
-0.205812	-13.2982
-14.6013	-8.34788
-7.582	-11.4359
-9.03073	-6.38296
-3.98079	-6.89605
-2.54164	1.42504
-3.44064	-6.45896
-9.24151	-3.93039
-5.1093	-0.533607
-0.550754	-2.07745
4.48616	2.43037
-1.54029	0.902727
-1.74704	2.86282
4.80371	3.26587
1.99256	-12.5221
-11.8146	-2.08429
-2.25109	-7.64325
-8.77707	-10.1885
-9.52246	-9.4158
-9.41741	3.75549
2.16711	4.0275
5.8671	-4.82035
-1.5698	1.66753
-0.115151	-2.23604
0.32881	-2.71501
-8.49826	-1.03513
-2.22613	3.45458
2.71946	2.01382
3.25566	-13.8952
-13.1564	-4.17665
-2.89788	-11.0804
-12.6719	-6.02264
-0.225599	4.34844
-1.32976	-3.40541
-4.94233	-11.5302
-9.21976	-2.61108
-4.9294	2.87154
6.99132	3.37342
-1.72486	-14.033
-15.8361	-3.94084
-7.34887	-2.8788
2.1492	4.9964
9.33353	-14.967
-15.9749	-6.18049
-5.87058	-10.4229
-9.19276	-3.69899
1.04494	-1.06039
-2.23675	1.82671
-4.32854	-2.10134
-6.18518	0.991642
-2.26226	0.190922
-0.157625	-0.53908
0.744614	-5.6121
2.18016	-0.987778
-5.8683	1.09531
1.41173	-1.8092
7.17795	-16.0113
-15.9726	-8.87514
-7.41768	-9.14267
-6.99489	-3.79306
-4.82137	-0.249597
-2.43659	-11.4534
-14.5665	-8.92904
-9.27474	-1.44274
1.31429	-1.42502
-4.33708	1.03477
-5.30377	1.88863
2.91256	-0.547913
7.4081	4.31722
4.4507	2.31148
-0.435187	-11.7376
-12.8776	-5.1684
-5.52697	-6.54952
-7.39023	-7.10784
-10.0554	-9.36699
-10.0481	-1.05413
-3.16475	-4.4399
-2.7968	5.48397
6.31395	4.98423
-4.04325	2.01554
3.40594	-8.14626
-4.33406	-6.36496
-8.02363	-0.772069
1.4451	-1.25968
-2.64264	-11.5196
-14.821	-5.19678
-3.77299	-3.2574
-3.33061	1.03289
2.09523	-1.02979
1.46274	3.15795
1.2163	-2.39281
-8.8713	-3.32084
-0.599932	-3.06257
-1.62856	1.63765
-6.685	-2.96977
-7.11628	-6.74731
-4.33053	-0.26708
0.932525	3.21083
0.906666	-15.3264
-17.0226	-4.81452
-3.51584	-3.20568
-0.847296	1.82542
1.34521	-5.17288
-0.289827	-8.28666
-2.39273	-0.734506
0.912861	-2.35624
1.13497	0.167187
2.09479	5.23374
4.20872	-1.32094
-3.45868	-1.55615
-0.779134	-3.25307
-3.14083	0.970821
3.18219	-12.5488
-13.7341	-3.86293
-7.54641	-7.12629
-3.89081	-2.04727
0.398309	2.73489
-1.99918	0.506221
-3.61191	0.587012
3.38355	-3.42712
-0.835332	1.20741
-1.43717	5.50055
0.736571	1.9741
2.34093	1.71166
0.188936	-5.97417
-14.9474	1.65502
-0.49862	-1.16249
-3.51821	0.642436
2.36357	-2.00577
-5.59471	-3.45765
1.03021	-0.100195
1.44158	4.10622
1.69622	-0.17051
-4.11154	-4.53223
-7.94071	-1.36207
-8.12265	-5.26493
-2.80613	-1.43786
0.861244	4.46022
3.0777	-14.8462
-14.6279	-5.28954
-3.87659	-6.75146
-10.2225	-9.44916
-5.99626	-4.96088
-6.81757	-11.5104
-16.1404	-9.06371
-2.46039	6.98908
6.34403	4.29844
0.261567	1.06512
-3.41571	-7.31669
